"Model","stimulus","MOS","VP1","VP2","VP3","VP4","TotalPatches"
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL1_qp8_qt8_decompJPEG_712x712_Q50",0.651162790697675,30,24,20,16,90
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL8_qp11_qt6_decompJPEG_1024x1024_Q50",0.845238095238095,53,29,50,28,160
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL5_qp11_qt10_decompJPEG_512x512_Q50",0.180232558139535,72,77,86,78,313
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL9_qp10_qt10_decompJPEG_512x512_Q25",0.44047619047619,53,29,50,28,160
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp10_qt9_decompJPEG_2048x2048_Q75",0.416666666666668,50,47,48,47,192
"Jomon_bakedUV","Jomon_bakedUV_simpL4_qp11_qt6_decompJPEG_2048x2048_Q90",0.645348837209302,71,73,86,70,300
"CharlieChaplin","CharlieChaplin_simpL9_qp10_qt6_decompJPEG_2048x2048_Q25",0.715116279069767,37,32,42,19,130
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp10_qt7_decompJPEG_1024x1024_Q90",0.377906976744185,72,77,86,78,313
"sylvaniapathmaker","sylvaniapathmaker_simpL8_qp8_qt8_decompJPEG_2048x2048_Q50",0.627777777777778,81,65,84,68,298
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL9_qp8_qt9_decompJPEG_512x512_Q50",0.685897435897435,53,29,50,28,160
"Ailurodus_maculosus","Ailurodus_maculosus_simpL8_qp8_qt8_decompJPEG_1024x1024_Q10",0.642045454545455,50,47,48,47,192
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL9_qp11_qt10_decompJPEG_712x712_Q10",0.572222222222223,53,29,50,28,160
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL4_qp8_qt9_decompJPEG_512x512_Q50",0.422619047619047,72,77,86,78,313
"dom_utka","dom_utka_simpL1_qp11_qt8_decompJPEG_512x512_Q75",0.166666666666667,45,31,45,27,148
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp11_qt6_decompJPEG_2048x2048_Q90",0.534883720930233,50,47,48,47,192
"sylvaniapathmaker","sylvaniapathmaker_simpL10_qp7_qt7_decompJPEG_2048x2048_Q75",0.69186046511628,81,65,84,68,298
"CharlieChaplin","CharlieChaplin_simpL1_qp7_qt6_decompJPEG_2048x2048_Q25",0.98780487804878,37,32,42,19,130
"dom_utka","dom_utka_simpL10_qp10_qt6_decompJPEG_1024x1024_Q50",0.607954545454545,45,31,45,27,148
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL9_qp9_qt8_decompJPEG_1440x1440_Q90",0.25,72,77,86,78,313
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp10_qt6_decompJPEG_512x512_Q10",0.91860465116279,44,40,44,39,167
"dom_utka","dom_utka_simpL10_qp7_qt7_decompJPEG_1024x1024_Q90",0.59659090909091,45,31,45,27,148
"Jomon_bakedUV","Jomon_bakedUV_simpL5_qp9_qt6_decompJPEG_2048x2048_Q75",0.714285714285715,71,73,86,70,300
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL3_qp10_qt6_decompJPEG_2048x2048_Q25",0.44767441860465,30,24,20,16,90
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL7_qp11_qt6_decompJPEG_712x712_Q50",0.818181818181817,53,29,50,28,160
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp8_qt6_decompJPEG_512x512_Q10",0.875,44,40,44,39,167
"piano","piano_simpL2_qp10_qt7_decompJPEG_1024x1024_Q75",0.213414634146343,109,90,148,90,437
"dom_utka","dom_utka_simpL10_qp7_qt6_decompJPEG_1024x1024_Q10",0.69767441860465,45,31,45,27,148
"Jomon_bakedUV","Jomon_bakedUV_simpL6_qp7_qt6_decompJPEG_1440x1440_Q90",0.964285714285715,71,73,86,70,300
"Jomon_bakedUV","Jomon_bakedUV_simpL3_qp11_qt6_decompJPEG_1024x1024_Q90",0.671052631578947,71,73,86,70,300
"to_subs","to_subs_simpL8_qp7_qt9_decompJPEG_512x512_Q10",0.952380952380953,15,0,22,0,37
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL9_qp11_qt7_decompJPEG_2048x2048_Q90",0.38953488372093,72,77,86,78,313
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL4_qp9_qt9_decompJPEG_512x512_Q75",0.52906976744186,44,40,44,39,167
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp8_qt6_decompJPEG_512x512_Q50",0.872222222222222,44,40,44,39,167
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp10_qt6_decompJPEG_712x712_Q10",0.905555555555555,44,40,44,39,167
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL6_qp8_qt8_decompJPEG_1024x1024_Q50",0.851190476190475,44,40,44,39,167
"to_subs","to_subs_simpL8_qp7_qt9_decompJPEG_712x712_Q10",0.94186046511628,15,0,22,0,37
"to_subs","to_subs_simpL10_qp10_qt7_decompJPEG_1024x1024_Q50",0.959302325581395,15,0,22,0,37
"piano","piano_simpL1_qp11_qt7_decompJPEG_2048x2048_Q25",0.225,109,90,148,90,437
"piano","piano_simpL9_qp9_qt6_decompJPEG_2048x2048_Q90",0.390243902439025,109,90,148,90,437
"piano","piano_simpL9_qp9_qt6_decompJPEG_1440x1440_Q25",0.416666666666668,109,90,148,90,437
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL5_qp11_qt6_decompJPEG_1440x1440_Q75",0.829545454545455,53,29,50,28,160
"dom_utka","dom_utka_simpL1_qp9_qt8_decompJPEG_1440x1440_Q10",0.289772727272728,45,31,45,27,148
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp9_qt6_decompJPEG_1440x1440_Q90",0.49404761904762,72,77,86,78,313
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL10_qp7_qt6_decompJPEG_712x712_Q10",0.536585365853657,30,24,20,16,90
"sylvaniapathmaker","sylvaniapathmaker_simpL10_qp8_qt9_decompJPEG_1024x1024_Q10",0.648809523809525,81,65,84,68,298
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL6_qp9_qt9_decompJPEG_512x512_Q50",0.279761904761905,72,77,86,78,313
"Jomon_bakedUV","Jomon_bakedUV_simpL4_qp10_qt6_decompJPEG_2048x2048_Q75",0.602564102564103,71,73,86,70,300
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL10_qp7_qt7_decompJPEG_1440x1440_Q10",0.50609756097561,30,24,20,16,90
"Ailurodus_maculosus","Ailurodus_maculosus_simpL5_qp9_qt10_decompJPEG_712x712_Q25",0.30952380952381,50,47,48,47,192
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL1_qp9_qt10_decompJPEG_2048x2048_Q90",0.525,44,40,44,39,167
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL9_qp9_qt8_decompJPEG_1024x1024_Q50",0.255681818181817,72,77,86,78,313
"Jomon_bakedUV","Jomon_bakedUV_simpL1_qp11_qt7_decompJPEG_512x512_Q10",0.45,71,73,86,70,300
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL1_qp9_qt10_decompJPEG_512x512_Q75",0.535714285714285,44,40,44,39,167
"CharlieChaplin","CharlieChaplin_simpL10_qp11_qt8_decompJPEG_2048x2048_Q10",0.86904761904762,37,32,42,19,130
"piano","piano_simpL4_qp11_qt7_decompJPEG_2048x2048_Q90",0.147727272727272,109,90,148,90,437
"CharlieChaplin","CharlieChaplin_simpL10_qp9_qt8_decompJPEG_1024x1024_Q50",0.931818181818183,37,32,42,19,130
"to_subs","to_subs_simpL4_qp9_qt6_decompJPEG_1024x1024_Q75",0.337209302325583,15,0,22,0,37
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp8_qt7_decompJPEG_1024x1024_Q50",0.348837209302325,72,77,86,78,313
"sylvaniapathmaker","sylvaniapathmaker_simpL1_qp8_qt10_decompJPEG_512x512_Q50",0.587209302325583,81,65,84,68,298
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL6_qp11_qt6_decompJPEG_512x512_Q25",0.886904761904763,53,29,50,28,160
"Ailurodus_maculosus","Ailurodus_maculosus_simpL7_qp9_qt9_decompJPEG_512x512_Q75",0.27906976744186,50,47,48,47,192
"piano","piano_simpL9_qp9_qt6_decompJPEG_712x712_Q90",0.494444444444445,109,90,148,90,437
"CharlieChaplin","CharlieChaplin_simpL10_qp7_qt6_decompJPEG_512x512_Q10",0.96590909090909,37,32,42,19,130
"piano","piano_simpL4_qp11_qt7_decompJPEG_1440x1440_Q25",0.151162790697675,109,90,148,90,437
"Jomon_bakedUV","Jomon_bakedUV_simpL4_qp11_qt6_decompJPEG_712x712_Q25",0.522727272727272,71,73,86,70,300
"Jomon_bakedUV","Jomon_bakedUV_simpL9_qp9_qt6_decompJPEG_1440x1440_Q75",0.896341463414635,71,73,86,70,300
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL9_qp9_qt7_decompJPEG_2048x2048_Q25",0.31111111111111,72,77,86,78,313
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL5_qp11_qt6_decompJPEG_2048x2048_Q10",0.68452380952381,44,40,44,39,167
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp10_qt10_decompJPEG_2048x2048_Q75",0.48170731707317,50,47,48,47,192
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp9_qt9_decompJPEG_1440x1440_Q50",0.333333333333332,72,77,86,78,313
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL9_qp9_qt8_decompJPEG_2048x2048_Q75",0.284883720930233,72,77,86,78,313
"Jomon_bakedUV","Jomon_bakedUV_simpL10_qp7_qt8_decompJPEG_512x512_Q10",0.97159090909091,71,73,86,70,300
"dom_utka","dom_utka_simpL10_qp7_qt6_decompJPEG_2048x2048_Q10",0.633720930232557,45,31,45,27,148
"sylvaniapathmaker","sylvaniapathmaker_simpL5_qp8_qt9_decompJPEG_1024x1024_Q10",0.61875,81,65,84,68,298
"piano","piano_simpL8_qp11_qt7_decompJPEG_1440x1440_Q90",0.335227272727272,109,90,148,90,437
"piano","piano_simpL9_qp9_qt7_decompJPEG_512x512_Q75",0.36875,109,90,148,90,437
"sylvaniapathmaker","sylvaniapathmaker_simpL1_qp10_qt7_decompJPEG_1024x1024_Q50",0.674418604651163,81,65,84,68,298
"dom_utka","dom_utka_simpL10_qp7_qt6_decompJPEG_1024x1024_Q75",0.654761904761905,45,31,45,27,148
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL5_qp11_qt6_decompJPEG_1440x1440_Q10",0.55,30,24,20,16,90
"CharlieChaplin","CharlieChaplin_simpL10_qp11_qt6_decompJPEG_712x712_Q90",0.931818181818183,37,32,42,19,130
"to_subs","to_subs_simpL9_qp7_qt6_decompJPEG_2048x2048_Q10",0.912790697674418,15,0,22,0,37
"sylvaniapathmaker","sylvaniapathmaker_simpL10_qp11_qt7_decompJPEG_2048x2048_Q90",0.645348837209302,81,65,84,68,298
"sylvaniapathmaker","sylvaniapathmaker_simpL1_qp8_qt9_decompJPEG_512x512_Q25",0.6,81,65,84,68,298
"CharlieChaplin","CharlieChaplin_simpL9_qp11_qt6_decompJPEG_2048x2048_Q50",0.732558139534882,37,32,42,19,130
"to_subs","to_subs_simpL7_qp8_qt6_decompJPEG_1024x1024_Q10",0.767857142857143,15,0,22,0,37
"piano","piano_simpL4_qp11_qt7_decompJPEG_1024x1024_Q25",0.176136363636362,109,90,148,90,437
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL7_qp10_qt6_decompJPEG_2048x2048_Q25",0.366279069767443,30,24,20,16,90
"Ailurodus_maculosus","Ailurodus_maculosus_simpL3_qp9_qt10_decompJPEG_712x712_Q50",0.291666666666668,50,47,48,47,192
"CharlieChaplin","CharlieChaplin_simpL10_qp11_qt6_decompJPEG_712x712_Q25",0.892045454545455,37,32,42,19,130
"sylvaniapathmaker","sylvaniapathmaker_simpL4_qp8_qt8_decompJPEG_1024x1024_Q10",0.644444444444445,81,65,84,68,298
"dom_utka","dom_utka_simpL10_qp10_qt6_decompJPEG_2048x2048_Q50",0.563953488372092,45,31,45,27,148
"piano","piano_simpL2_qp11_qt7_decompJPEG_2048x2048_Q75",0.23780487804878,109,90,148,90,437
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp9_qt6_decompJPEG_712x712_Q25",0.946428571428573,44,40,44,39,167
"sylvaniapathmaker","sylvaniapathmaker_simpL1_qp8_qt9_decompJPEG_2048x2048_Q90",0.575581395348837,81,65,84,68,298
"sylvaniapathmaker","sylvaniapathmaker_simpL9_qp11_qt7_decompJPEG_1024x1024_Q50",0.676829268292683,81,65,84,68,298
"Jomon_bakedUV","Jomon_bakedUV_simpL4_qp10_qt6_decompJPEG_2048x2048_Q90",0.732558139534882,71,73,86,70,300
"Jomon_bakedUV","Jomon_bakedUV_simpL5_qp8_qt6_decompJPEG_2048x2048_Q90",0.79375,71,73,86,70,300
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL7_qp9_qt6_decompJPEG_2048x2048_Q25",0.482558139534882,30,24,20,16,90
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL10_qp7_qt6_decompJPEG_712x712_Q50",0.4375,30,24,20,16,90
"Ailurodus_maculosus","Ailurodus_maculosus_simpL8_qp8_qt8_decompJPEG_512x512_Q50",0.538461538461538,50,47,48,47,192
"Jomon_bakedUV","Jomon_bakedUV_simpL6_qp10_qt10_decompJPEG_2048x2048_Q10",0.261904761904763,71,73,86,70,300
"piano","piano_simpL9_qp9_qt6_decompJPEG_1440x1440_Q50",0.477272727272728,109,90,148,90,437
"Jomon_bakedUV","Jomon_bakedUV_simpL6_qp8_qt10_decompJPEG_512x512_Q90",0.445121951219512,71,73,86,70,300
"sylvaniapathmaker","sylvaniapathmaker_simpL10_qp10_qt8_decompJPEG_2048x2048_Q90",0.589285714285715,81,65,84,68,298
"CharlieChaplin","CharlieChaplin_simpL10_qp10_qt6_decompJPEG_512x512_Q90",0.946428571428573,37,32,42,19,130
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL1_qp10_qt8_decompJPEG_712x712_Q90",0.65340909090909,53,29,50,28,160
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp10_qt7_decompJPEG_1024x1024_Q50",0.35,72,77,86,78,313
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL9_qp11_qt7_decompJPEG_1024x1024_Q75",0.291666666666668,72,77,86,78,313
"piano","piano_simpL3_qp9_qt7_decompJPEG_1024x1024_Q90",0.226190476190478,109,90,148,90,437
"sylvaniapathmaker","sylvaniapathmaker_simpL10_qp9_qt9_decompJPEG_2048x2048_Q90",0.573863636363637,81,65,84,68,298
"piano","piano_simpL1_qp9_qt7_decompJPEG_1024x1024_Q90",0.195121951219513,109,90,148,90,437
"to_subs","to_subs_simpL9_qp7_qt6_decompJPEG_1024x1024_Q10",0.953488372093023,15,0,22,0,37
"to_subs","to_subs_simpL9_qp7_qt7_decompJPEG_2048x2048_Q75",0.906976744186047,15,0,22,0,37
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL9_qp7_qt10_decompJPEG_512x512_Q10",0.94767441860465,44,40,44,39,167
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp10_qt6_decompJPEG_2048x2048_Q90",0.948863636363638,44,40,44,39,167
"to_subs","to_subs_simpL3_qp8_qt10_decompJPEG_1440x1440_Q90",0.80232558139535,15,0,22,0,37
"CharlieChaplin","CharlieChaplin_simpL8_qp10_qt6_decompJPEG_1024x1024_Q50",0.63953488372093,37,32,42,19,130
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL2_qp11_qt6_decompJPEG_512x512_Q90",0.459302325581395,30,24,20,16,90
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL10_qp9_qt6_decompJPEG_512x512_Q10",0.932926829268293,44,40,44,39,167
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp11_qt10_decompJPEG_1440x1440_Q25",0.397727272727272,50,47,48,47,192
"sylvaniapathmaker","sylvaniapathmaker_simpL9_qp9_qt8_decompJPEG_2048x2048_Q90",0.52439024390244,81,65,84,68,298
"Jomon_bakedUV","Jomon_bakedUV_simpL8_qp8_qt9_decompJPEG_512x512_Q75",0.52840909090909,71,73,86,70,300
"Jomon_bakedUV","Jomon_bakedUV_simpL8_qp8_qt8_decompJPEG_2048x2048_Q25",0.453488372093023,71,73,86,70,300
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp9_qt6_decompJPEG_1440x1440_Q75",0.397727272727272,72,77,86,78,313
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL2_qp10_qt7_decompJPEG_512x512_Q90",0.430232558139535,44,40,44,39,167
"sylvaniapathmaker","sylvaniapathmaker_simpL3_qp9_qt8_decompJPEG_712x712_Q25",0.517045454545455,81,65,84,68,298
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL2_qp9_qt6_decompJPEG_2048x2048_Q75",0.871951219512195,53,29,50,28,160
"to_subs","to_subs_simpL9_qp8_qt9_decompJPEG_1024x1024_Q25",0.625,15,0,22,0,37
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp11_qt6_decompJPEG_712x712_Q25",0.539772727272728,50,47,48,47,192
"CharlieChaplin","CharlieChaplin_simpL8_qp8_qt10_decompJPEG_2048x2048_Q75",0.738372093023255,37,32,42,19,130
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp8_qt7_decompJPEG_1024x1024_Q25",0.327380952380953,72,77,86,78,313
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL9_qp10_qt6_decompJPEG_1440x1440_Q50",0.445121951219512,30,24,20,16,90
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL8_qp9_qt6_decompJPEG_2048x2048_Q25",0.914772727272728,53,29,50,28,160
"Jomon_bakedUV","Jomon_bakedUV_simpL10_qp7_qt10_decompJPEG_2048x2048_Q75",0.943181818181817,71,73,86,70,300
"sylvaniapathmaker","sylvaniapathmaker_simpL6_qp7_qt10_decompJPEG_1440x1440_Q50",0.76829268292683,81,65,84,68,298
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL3_qp8_qt10_decompJPEG_1440x1440_Q75",0.625,30,24,20,16,90
"piano","piano_simpL6_qp11_qt7_decompJPEG_2048x2048_Q50",0.2375,109,90,148,90,437
"sylvaniapathmaker","sylvaniapathmaker_simpL8_qp7_qt9_decompJPEG_512x512_Q25",0.761363636363638,81,65,84,68,298
"CharlieChaplin","CharlieChaplin_simpL9_qp8_qt7_decompJPEG_1440x1440_Q50",0.761627906976745,37,32,42,19,130
"to_subs","to_subs_simpL3_qp8_qt10_decompJPEG_1024x1024_Q50",0.743589743589743,15,0,22,0,37
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL4_qp10_qt9_decompJPEG_512x512_Q50",0.220238095238095,72,77,86,78,313
"dom_utka","dom_utka_simpL9_qp7_qt8_decompJPEG_512x512_Q90",0.63953488372093,45,31,45,27,148
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL7_qp11_qt6_decompJPEG_512x512_Q50",0.83974358974359,53,29,50,28,160
"dom_utka","dom_utka_simpL10_qp8_qt8_decompJPEG_1024x1024_Q50",0.4875,45,31,45,27,148
"Jomon_bakedUV","Jomon_bakedUV_simpL9_qp10_qt6_decompJPEG_2048x2048_Q50",0.788461538461537,71,73,86,70,300
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL3_qp10_qt6_decompJPEG_1440x1440_Q10",0.88125,53,29,50,28,160
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL7_qp11_qt6_decompJPEG_2048x2048_Q90",0.704545454545455,44,40,44,39,167
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL7_qp8_qt8_decompJPEG_1024x1024_Q90",0.572222222222223,30,24,20,16,90
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp9_qt6_decompJPEG_1440x1440_Q10",0.55952380952381,50,47,48,47,192
"dom_utka","dom_utka_simpL10_qp7_qt6_decompJPEG_1440x1440_Q90",0.619318181818183,45,31,45,27,148
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL6_qp9_qt9_decompJPEG_1440x1440_Q75",0.598837209302325,53,29,50,28,160
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL3_qp8_qt9_decompJPEG_1440x1440_Q75",0.625,30,24,20,16,90
"to_subs","to_subs_simpL1_qp7_qt7_decompJPEG_1024x1024_Q75",0.94186046511628,15,0,22,0,37
"Ailurodus_maculosus","Ailurodus_maculosus_simpL9_qp8_qt9_decompJPEG_1440x1440_Q10",0.551136363636363,50,47,48,47,192
"dom_utka","dom_utka_simpL10_qp11_qt6_decompJPEG_2048x2048_Q25",0.53125,45,31,45,27,148
"piano","piano_simpL5_qp10_qt7_decompJPEG_1024x1024_Q25",0.164772727272728,109,90,148,90,437
"CharlieChaplin","CharlieChaplin_simpL10_qp7_qt6_decompJPEG_712x712_Q25",0.97093023255814,37,32,42,19,130
"sylvaniapathmaker","sylvaniapathmaker_simpL1_qp8_qt8_decompJPEG_712x712_Q10",0.673076923076922,81,65,84,68,298
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL4_qp9_qt6_decompJPEG_712x712_Q50",0.47159090909091,30,24,20,16,90
"dom_utka","dom_utka_simpL10_qp7_qt6_decompJPEG_1440x1440_Q25",0.64375,45,31,45,27,148
"sylvaniapathmaker","sylvaniapathmaker_simpL1_qp8_qt10_decompJPEG_1024x1024_Q10",0.636904761904763,81,65,84,68,298
"to_subs","to_subs_simpL9_qp8_qt10_decompJPEG_512x512_Q10",0.71590909090909,15,0,22,0,37
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp10_qt10_decompJPEG_2048x2048_Q90",0.36111111111111,50,47,48,47,192
"to_subs","to_subs_simpL10_qp7_qt10_decompJPEG_2048x2048_Q10",0.988095238095237,15,0,22,0,37
"CharlieChaplin","CharlieChaplin_simpL9_qp9_qt7_decompJPEG_712x712_Q90",0.656976744186047,37,32,42,19,130
"sylvaniapathmaker","sylvaniapathmaker_simpL6_qp11_qt7_decompJPEG_512x512_Q25",0.630681818181817,81,65,84,68,298
"piano","piano_simpL9_qp9_qt6_decompJPEG_2048x2048_Q75",0.5,109,90,148,90,437
"sylvaniapathmaker","sylvaniapathmaker_simpL4_qp9_qt7_decompJPEG_1440x1440_Q10",0.790697674418605,81,65,84,68,298
"piano","piano_simpL8_qp11_qt7_decompJPEG_1440x1440_Q50",0.28048780487805,109,90,148,90,437
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL6_qp11_qt6_decompJPEG_712x712_Q50",0.837209302325582,53,29,50,28,160
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL9_qp11_qt7_decompJPEG_1024x1024_Q90",0.352272727272728,72,77,86,78,313
"CharlieChaplin","CharlieChaplin_simpL4_qp11_qt6_decompJPEG_2048x2048_Q50",0.642045454545455,37,32,42,19,130
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL2_qp9_qt6_decompJPEG_2048x2048_Q90",0.845238095238095,53,29,50,28,160
"to_subs","to_subs_simpL9_qp8_qt6_decompJPEG_712x712_Q25",0.74404761904762,15,0,22,0,37
"abel_highpoly_meshexp","abel_highpoly_meshexp_simpL1_qp8_qt9_decompJPEG_712x712_Q75",0.647727272727272,30,24,20,16,90
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp11_qt6_decompJPEG_1024x1024_Q25",0.56875,50,47,48,47,192
"Ailurodus_maculosus","Ailurodus_maculosus_simpL10_qp11_qt6_decompJPEG_1440x1440_Q25",0.517441860465118,50,47,48,47,192
"Ailurodus_maculosus","Ailurodus_maculosus_simpL4_qp11_qt10_decompJPEG_712x712_Q75",0.175,50,47,48,47,192
"Beethoven_bakedUV2","Beethoven_bakedUV2_simpL9_qp8_qt7_decompJPEG_712x712_Q90",0.71875,44,40,44,39,167
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL6_qp10_qt6_decompJPEG_712x712_Q90",0.833333333333332,53,29,50,28,160
"TimeWarner_SA_remote","TimeWarner_SA_remote_simpL9_qp11_qt6_decompJPEG_1440x1440_Q50",0.83139534883721,53,29,50,28,160
"Jomon_bakedUV","Jomon_bakedUV_simpL10_qp9_qt10_decompJPEG_1440x1440_Q90",0.88095238095238,71,73,86,70,300
"dom_utka","dom_utka_simpL5_qp8_qt8_decompJPEG_1024x1024_Q10",0.540697674418605,45,31,45,27,148
"CharlieChaplin","CharlieChaplin_simpL7_qp8_qt10_decompJPEG_1024x1024_Q90",0.77906976744186,37,32,42,19,130
"Ailurodus_maculosus","Ailurodus_maculosus_simpL4_qp11_qt6_decompJPEG_512x512_Q25",0.627777777777778,50,47,48,47,192
"Jomon_bakedUV","Jomon_bakedUV_simpL7_qp8_qt9_decompJPEG_2048x2048_Q10",0.568181818181817,71,73,86,70,300
"1970.16_Neck_Amphora_100K","1970.16_Neck_Amphora_100K_simpL10_qp10_qt10_decompJPEG_2048x2048_Q90",0.296511627906977,72,77,86,78,313
"dom_utka","dom_utka_simpL10_qp8_qt8_decompJPEG_2048x2048_Q25",0.55232558139535,45,31,45,27,148
