"Model","stimulus","MOS","VP1","VP2","VP3","VP4","TotalPatches"
"diez_BakedUV","diez_BakedUV_simpL8_qp10_qt6_decompJPEG_2048x2048_Q90",0.777777777777777,73,50,54,52,229
"Graphosoma","Graphosoma_simpL6_qp11_qt6_decompJPEG_1440x1440_Q25",0.505813953488373,35,34,41,33,143
"Streblognathus","Streblognathus_simpL8_qp7_qt7_decompJPEG_1440x1440_Q50",0.951219512195123,17,13,9,17,56
"yourMesh","yourMesh_simpL3_qp11_qt8_decompJPEG_512x512_Q75",0.166666666666667,89,69,94,89,341
"Graphosoma","Graphosoma_simpL1_qp8_qt8_decompJPEG_712x712_Q50",0.636904761904763,35,34,41,33,143
"JaneAnne_WithBase","JaneAnne_WithBase_simpL5_qp11_qt7_decompJPEG_512x512_Q90",0.698717948717947,51,37,37,41,166
"Graphosoma","Graphosoma_simpL1_qp7_qt6_decompJPEG_2048x2048_Q75",0.928571428571427,35,34,41,33,143
"Boiler","Boiler_simpL1_qp11_qt6_decompJPEG_512x512_Q50",0.4375,51,51,57,51,210
"Boiler","Boiler_simpL8_qp8_qt9_decompJPEG_512x512_Q25",0.645348837209302,51,51,57,51,210
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL9_qp8_qt8_decompJPEG_1024x1024_Q50",0.73076923076923,70,40,63,37,210
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp8_qt8_decompJPEG_1024x1024_Q25",0.843023255813953,32,24,37,9,102
"Streblognathus","Streblognathus_simpL10_qp7_qt10_decompJPEG_512x512_Q10",0.556818181818183,17,13,9,17,56
"AsparnLoewe_C","AsparnLoewe_C_simpL2_qp11_qt10_decompJPEG_712x712_Q25",0.255813953488373,149,137,146,140,572
"Boiler","Boiler_simpL10_qp9_qt10_decompJPEG_2048x2048_Q90",0.702380952380953,51,51,57,51,210
"Graphosoma","Graphosoma_simpL9_qp10_qt6_decompJPEG_1440x1440_Q50",0.430232558139535,35,34,41,33,143
"Streblognathus","Streblognathus_simpL5_qp7_qt9_decompJPEG_2048x2048_Q10",0.977777777777778,17,13,9,17,56
"diez_BakedUV","diez_BakedUV_simpL8_qp8_qt10_decompJPEG_1440x1440_Q10",0.604651162790698,73,50,54,52,229
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL3_qp9_qt8_decompJPEG_1024x1024_Q50",0.733333333333333,32,24,37,9,102
"Streblognathus","Streblognathus_simpL9_qp8_qt9_decompJPEG_1024x1024_Q10",0.656976744186047,17,13,9,17,56
"Streblognathus","Streblognathus_simpL6_qp8_qt7_decompJPEG_1440x1440_Q50",0.69186046511628,17,13,9,17,56
"Graphosoma","Graphosoma_simpL1_qp8_qt7_decompJPEG_712x712_Q90",0.630681818181817,35,34,41,33,143
"diez_BakedUV","diez_BakedUV_simpL8_qp11_qt7_decompJPEG_1440x1440_Q50",0.44767441860465,73,50,54,52,229
"skiboot_BakedUV","skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_2048x2048_Q10",0.785714285714285,90,71,102,102,365
"AsparnLoewe_C","AsparnLoewe_C_simpL1_qp9_qt9_decompJPEG_712x712_Q50",0.702380952380953,149,137,146,140,572
"Boiler","Boiler_simpL4_qp7_qt10_decompJPEG_2048x2048_Q10",0.901162790697675,51,51,57,51,210
"Graphosoma","Graphosoma_simpL10_qp9_qt8_decompJPEG_712x712_Q10",0.31875,35,34,41,33,143
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL8_qp9_qt9_decompJPEG_1024x1024_Q50",0.733333333333333,32,24,37,9,102
"AsparnLoewe_C","AsparnLoewe_C_simpL8_qp11_qt6_decompJPEG_1024x1024_Q10",0.886904761904763,149,137,146,140,572
"GoldenStatueModel","GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_2048x2048_Q25",0.965116279069767,40,29,51,32,152
"Boiler","Boiler_simpL8_qp11_qt6_decompJPEG_2048x2048_Q90",0.598837209302325,51,51,57,51,210
"skiboot_BakedUV","skiboot_BakedUV_simpL4_qp11_qt6_decompJPEG_512x512_Q90",0.80952380952381,90,71,102,102,365
"GoldenStatueModel","GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_512x512_Q90",0.964285714285715,40,29,51,32,152
"Boiler","Boiler_simpL7_qp11_qt8_decompJPEG_512x512_Q10",0.465116279069767,51,51,57,51,210
"Boiler","Boiler_simpL8_qp11_qt6_decompJPEG_1024x1024_Q75",0.61111111111111,51,51,57,51,210
"yourMesh","yourMesh_simpL10_qp10_qt9_decompJPEG_1024x1024_Q75",0.35,89,69,94,89,341
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL9_qp7_qt6_decompJPEG_1440x1440_Q75",0.930232558139535,32,24,37,9,102
"JaneAnne_WithBase","JaneAnne_WithBase_simpL4_qp9_qt10_decompJPEG_512x512_Q50",0.386363636363637,51,37,37,41,166
"skiboot_BakedUV","skiboot_BakedUV_simpL1_qp11_qt6_decompJPEG_1024x1024_Q75",0.790697674418605,90,71,102,102,365
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL5_qp8_qt9_decompJPEG_512x512_Q25",0.813953488372092,32,24,37,9,102
"Boiler","Boiler_simpL10_qp8_qt7_decompJPEG_512x512_Q10",0.80952380952381,51,51,57,51,210
"AsparnLoewe_C","AsparnLoewe_C_simpL9_qp9_qt7_decompJPEG_1024x1024_Q75",0.72560975609756,149,137,146,140,572
"skiboot_BakedUV","skiboot_BakedUV_simpL5_qp11_qt6_decompJPEG_512x512_Q90",0.732954545454545,90,71,102,102,365
"GoldenStatueModel","GoldenStatueModel_simpL7_qp9_qt10_decompJPEG_512x512_Q10",0.60625,40,29,51,32,152
"AsparnLoewe_C","AsparnLoewe_C_simpL9_qp8_qt8_decompJPEG_1024x1024_Q25",0.761904761904763,149,137,146,140,572
"GoldenStatueModel","GoldenStatueModel_simpL6_qp9_qt6_decompJPEG_1024x1024_Q90",0.5875,40,29,51,32,152
"Streblognathus","Streblognathus_simpL1_qp11_qt7_decompJPEG_1440x1440_Q75",0.345238095238095,17,13,9,17,56
"Streblognathus","Streblognathus_simpL8_qp8_qt8_decompJPEG_712x712_Q90",0.642045454545455,17,13,9,17,56
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL5_qp9_qt7_decompJPEG_712x712_Q10",0.523809523809525,70,40,63,37,210
"Streblognathus","Streblognathus_simpL9_qp8_qt7_decompJPEG_2048x2048_Q90",0.63953488372093,17,13,9,17,56
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL4_qp8_qt7_decompJPEG_1440x1440_Q10",0.76875,70,40,63,37,210
"Boiler","Boiler_simpL10_qp11_qt9_decompJPEG_1440x1440_Q25",0.726190476190475,51,51,57,51,210
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL7_qp8_qt10_decompJPEG_1024x1024_Q25",0.767857142857143,32,24,37,9,102
"Graphosoma","Graphosoma_simpL3_qp11_qt6_decompJPEG_1024x1024_Q25",0.5,35,34,41,33,143
"diez_BakedUV","diez_BakedUV_simpL10_qp9_qt9_decompJPEG_2048x2048_Q90",0.77840909090909,73,50,54,52,229
"diez_BakedUV","diez_BakedUV_simpL9_qp9_qt9_decompJPEG_2048x2048_Q10",0.286585365853657,73,50,54,52,229
"diez_BakedUV","diez_BakedUV_simpL9_qp9_qt10_decompJPEG_512x512_Q75",0.244186046511627,73,50,54,52,229
"GoldenStatueModel","GoldenStatueModel_simpL9_qp7_qt10_decompJPEG_512x512_Q50",0.960227272727272,40,29,51,32,152
"diez_BakedUV","diez_BakedUV_simpL9_qp10_qt7_decompJPEG_1440x1440_Q50",0.40625,73,50,54,52,229
"yourMesh","yourMesh_simpL1_qp11_qt8_decompJPEG_1024x1024_Q25",0.22093023255814,89,69,94,89,341
"JaneAnne_WithBase","JaneAnne_WithBase_simpL6_qp9_qt6_decompJPEG_512x512_Q75",0.767857142857143,51,37,37,41,166
"Boiler","Boiler_simpL10_qp10_qt9_decompJPEG_2048x2048_Q75",0.71590909090909,51,51,57,51,210
"diez_BakedUV","diez_BakedUV_simpL6_qp11_qt7_decompJPEG_2048x2048_Q50",0.548780487804878,73,50,54,52,229
"GoldenStatueModel","GoldenStatueModel_simpL6_qp10_qt8_decompJPEG_1024x1024_Q25",0.404761904761905,40,29,51,32,152
"AsparnLoewe_C","AsparnLoewe_C_simpL7_qp7_qt10_decompJPEG_2048x2048_Q25",0.9875,149,137,146,140,572
"Graphosoma","Graphosoma_simpL9_qp10_qt6_decompJPEG_1024x1024_Q75",0.386363636363637,35,34,41,33,143
"GoldenStatueModel","GoldenStatueModel_simpL1_qp10_qt6_decompJPEG_1440x1440_Q50",0.40909090909091,40,29,51,32,152
"Boiler","Boiler_simpL9_qp11_qt7_decompJPEG_712x712_Q50",0.41875,51,51,57,51,210
"Graphosoma","Graphosoma_simpL2_qp8_qt9_decompJPEG_1440x1440_Q50",0.607142857142858,35,34,41,33,143
"AsparnLoewe_C","AsparnLoewe_C_simpL7_qp7_qt10_decompJPEG_2048x2048_Q75",0.982558139534883,149,137,146,140,572
"GoldenStatueModel","GoldenStatueModel_simpL8_qp9_qt8_decompJPEG_512x512_Q10",0.494186046511627,40,29,51,32,152
"skiboot_BakedUV","skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_2048x2048_Q25",0.801136363636362,90,71,102,102,365
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL5_qp8_qt10_decompJPEG_1440x1440_Q50",0.785714285714285,32,24,37,9,102
"GoldenStatueModel","GoldenStatueModel_simpL4_qp8_qt10_decompJPEG_2048x2048_Q10",0.90340909090909,40,29,51,32,152
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL2_qp11_qt8_decompJPEG_512x512_Q25",0.63095238095238,32,24,37,9,102
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL9_qp9_qt8_decompJPEG_512x512_Q90",0.575581395348837,70,40,63,37,210
"diez_BakedUV","diez_BakedUV_simpL10_qp11_qt7_decompJPEG_1024x1024_Q75",0.827380952380953,73,50,54,52,229
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL4_qp11_qt6_decompJPEG_712x712_Q25",0.696428571428573,70,40,63,37,210
"skiboot_BakedUV","skiboot_BakedUV_simpL6_qp9_qt10_decompJPEG_512x512_Q25",0.553571428571427,90,71,102,102,365
"AsparnLoewe_C","AsparnLoewe_C_simpL7_qp9_qt7_decompJPEG_2048x2048_Q25",0.777777777777777,149,137,146,140,572
"JaneAnne_WithBase","JaneAnne_WithBase_simpL1_qp11_qt7_decompJPEG_512x512_Q50",0.738372093023255,51,37,37,41,166
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp9_qt6_decompJPEG_512x512_Q10",0.845238095238095,51,37,37,41,166
"AsparnLoewe_C","AsparnLoewe_C_simpL6_qp7_qt10_decompJPEG_2048x2048_Q75",0.994318181818183,149,137,146,140,572
"diez_BakedUV","diez_BakedUV_simpL9_qp9_qt8_decompJPEG_2048x2048_Q50",0.285714285714285,73,50,54,52,229
"Boiler","Boiler_simpL5_qp7_qt10_decompJPEG_2048x2048_Q75",0.880681818181817,51,51,57,51,210
"Streblognathus","Streblognathus_simpL4_qp8_qt6_decompJPEG_1440x1440_Q25",0.75,17,13,9,17,56
"skiboot_BakedUV","skiboot_BakedUV_simpL4_qp8_qt6_decompJPEG_1440x1440_Q10",0.88953488372093,90,71,102,102,365
"JaneAnne_WithBase","JaneAnne_WithBase_simpL1_qp8_qt10_decompJPEG_512x512_Q50",0.630681818181817,51,37,37,41,166
"Graphosoma","Graphosoma_simpL10_qp9_qt6_decompJPEG_2048x2048_Q10",0.220238095238095,35,34,41,33,143
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL6_qp8_qt9_decompJPEG_2048x2048_Q10",0.709302325581395,70,40,63,37,210
"diez_BakedUV","diez_BakedUV_simpL1_qp11_qt7_decompJPEG_512x512_Q25",0.511627906976745,73,50,54,52,229
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL2_qp11_qt6_decompJPEG_2048x2048_Q90",0.726190476190475,70,40,63,37,210
"Boiler","Boiler_simpL10_qp8_qt6_decompJPEG_1024x1024_Q50",0.801136363636362,51,51,57,51,210
"AsparnLoewe_C","AsparnLoewe_C_simpL3_qp10_qt8_decompJPEG_1024x1024_Q75",0.553571428571427,149,137,146,140,572
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL5_qp11_qt7_decompJPEG_512x512_Q90",0.821428571428573,32,24,37,9,102
"AsparnLoewe_C","AsparnLoewe_C_simpL8_qp8_qt9_decompJPEG_2048x2048_Q50",0.790697674418605,149,137,146,140,572
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL9_qp7_qt6_decompJPEG_1440x1440_Q90",0.93125,32,24,37,9,102
"skiboot_BakedUV","skiboot_BakedUV_simpL6_qp7_qt6_decompJPEG_712x712_Q75",0.9625,90,71,102,102,365
"yourMesh","yourMesh_simpL3_qp9_qt8_decompJPEG_1440x1440_Q25",0.398809523809525,89,69,94,89,341
"yourMesh","yourMesh_simpL10_qp7_qt7_decompJPEG_2048x2048_Q10",0.47093023255814,89,69,94,89,341
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp9_qt9_decompJPEG_2048x2048_Q25",0.541666666666668,51,37,37,41,166
"skiboot_BakedUV","skiboot_BakedUV_simpL5_qp8_qt10_decompJPEG_512x512_Q25",0.692307692307693,90,71,102,102,365
"Graphosoma","Graphosoma_simpL10_qp9_qt6_decompJPEG_512x512_Q25",0.2375,35,34,41,33,143
"AsparnLoewe_C","AsparnLoewe_C_simpL6_qp8_qt8_decompJPEG_2048x2048_Q50",0.958333333333332,149,137,146,140,572
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp8_qt6_decompJPEG_512x512_Q10",0.88125,51,37,37,41,166
"Streblognathus","Streblognathus_simpL8_qp8_qt6_decompJPEG_712x712_Q25",0.75,17,13,9,17,56
"Streblognathus","Streblognathus_simpL8_qp7_qt9_decompJPEG_512x512_Q75",0.982142857142857,17,13,9,17,56
"GoldenStatueModel","GoldenStatueModel_simpL7_qp9_qt7_decompJPEG_512x512_Q90",0.589285714285715,40,29,51,32,152
"Boiler","Boiler_simpL6_qp9_qt6_decompJPEG_1024x1024_Q50",0.568181818181817,51,51,57,51,210
"AsparnLoewe_C","AsparnLoewe_C_simpL5_qp8_qt10_decompJPEG_2048x2048_Q75",0.869318181818183,149,137,146,140,572
"Boiler","Boiler_simpL9_qp9_qt10_decompJPEG_512x512_Q25",0.351190476190475,51,51,57,51,210
"JaneAnne_WithBase","JaneAnne_WithBase_simpL6_qp8_qt10_decompJPEG_1024x1024_Q25",0.666666666666668,51,37,37,41,166
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL9_qp9_qt9_decompJPEG_1024x1024_Q25",0.725,32,24,37,9,102
"Graphosoma","Graphosoma_simpL9_qp11_qt6_decompJPEG_2048x2048_Q10",0.463414634146343,35,34,41,33,143
"skiboot_BakedUV","skiboot_BakedUV_simpL4_qp10_qt6_decompJPEG_512x512_Q90",0.76829268292683,90,71,102,102,365
"diez_BakedUV","diez_BakedUV_simpL10_qp9_qt7_decompJPEG_2048x2048_Q50",0.738636363636363,73,50,54,52,229
"skiboot_BakedUV","skiboot_BakedUV_simpL5_qp9_qt6_decompJPEG_512x512_Q90",0.795454545454545,90,71,102,102,365
"JaneAnne_WithBase","JaneAnne_WithBase_simpL2_qp8_qt10_decompJPEG_512x512_Q50",0.652439024390245,51,37,37,41,166
"Streblognathus","Streblognathus_simpL5_qp8_qt7_decompJPEG_1440x1440_Q90",0.80232558139535,17,13,9,17,56
"Graphosoma","Graphosoma_simpL1_qp7_qt6_decompJPEG_2048x2048_Q50",0.96590909090909,35,34,41,33,143
"GoldenStatueModel","GoldenStatueModel_simpL7_qp7_qt6_decompJPEG_1024x1024_Q10",1,40,29,51,32,152
"AsparnLoewe_C","AsparnLoewe_C_simpL9_qp9_qt9_decompJPEG_512x512_Q90",0.395348837209302,149,137,146,140,572
"Graphosoma","Graphosoma_simpL4_qp8_qt10_decompJPEG_1440x1440_Q25",0.546511627906977,35,34,41,33,143
"yourMesh","yourMesh_simpL7_qp9_qt8_decompJPEG_2048x2048_Q25",0.292682926829268,89,69,94,89,341
"diez_BakedUV","diez_BakedUV_simpL9_qp9_qt10_decompJPEG_512x512_Q50",0.261904761904763,73,50,54,52,229
"Boiler","Boiler_simpL5_qp9_qt7_decompJPEG_512x512_Q75",0.542682926829268,51,51,57,51,210
"Graphosoma","Graphosoma_simpL1_qp7_qt6_decompJPEG_1024x1024_Q50",0.964285714285715,35,34,41,33,143
"Boiler","Boiler_simpL9_qp11_qt7_decompJPEG_1440x1440_Q75",0.454545454545455,51,51,57,51,210
"AsparnLoewe_C","AsparnLoewe_C_simpL2_qp9_qt9_decompJPEG_712x712_Q25",0.7,149,137,146,140,572
"Graphosoma","Graphosoma_simpL10_qp9_qt7_decompJPEG_512x512_Q10",0.33139534883721,35,34,41,33,143
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp10_qt7_decompJPEG_712x712_Q50",0.835227272727272,51,37,37,41,166
"Streblognathus","Streblognathus_simpL10_qp9_qt6_decompJPEG_712x712_Q25",0.205555555555555,17,13,9,17,56
"Boiler","Boiler_simpL1_qp9_qt9_decompJPEG_512x512_Q90",0.448717948717947,51,51,57,51,210
"GoldenStatueModel","GoldenStatueModel_simpL1_qp10_qt7_decompJPEG_712x712_Q25",0.41860465116279,40,29,51,32,152
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL1_qp9_qt10_decompJPEG_1024x1024_Q10",0.459302325581395,70,40,63,37,210
"AsparnLoewe_C","AsparnLoewe_C_simpL9_qp10_qt9_decompJPEG_512x512_Q90",0.316666666666668,149,137,146,140,572
"GoldenStatueModel","GoldenStatueModel_simpL8_qp10_qt6_decompJPEG_1440x1440_Q10",0.36904761904762,40,29,51,32,152
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL4_qp9_qt10_decompJPEG_512x512_Q50",0.53409090909091,32,24,37,9,102
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp9_qt10_decompJPEG_512x512_Q50",0.386904761904763,51,37,37,41,166
"AsparnLoewe_C","AsparnLoewe_C_simpL2_qp11_qt10_decompJPEG_512x512_Q10",0.573863636363637,149,137,146,140,572
"GoldenStatueModel","GoldenStatueModel_simpL9_qp7_qt10_decompJPEG_1024x1024_Q75",0.953488372093023,40,29,51,32,152
"Streblognathus","Streblognathus_simpL8_qp7_qt7_decompJPEG_1440x1440_Q25",0.9875,17,13,9,17,56
"skiboot_BakedUV","skiboot_BakedUV_simpL4_qp11_qt6_decompJPEG_1024x1024_Q75",0.73888888888889,90,71,102,102,365
"GoldenStatueModel","GoldenStatueModel_simpL4_qp8_qt9_decompJPEG_2048x2048_Q10",0.916666666666668,40,29,51,32,152
"yourMesh","yourMesh_simpL10_qp10_qt7_decompJPEG_2048x2048_Q90",0.446428571428573,89,69,94,89,341
"diez_BakedUV","diez_BakedUV_simpL8_qp11_qt10_decompJPEG_512x512_Q75",0.0625,73,50,54,52,229
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL9_qp11_qt6_decompJPEG_1440x1440_Q50",0.883720930232557,32,24,37,9,102
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL2_qp11_qt6_decompJPEG_2048x2048_Q50",0.7,70,40,63,37,210
"skiboot_BakedUV","skiboot_BakedUV_simpL3_qp10_qt6_decompJPEG_512x512_Q90",0.738372093023255,90,71,102,102,365
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL1_qp9_qt7_decompJPEG_1440x1440_Q10",0.494186046511627,70,40,63,37,210
"AsparnLoewe_C","AsparnLoewe_C_simpL5_qp11_qt7_decompJPEG_512x512_Q90",0.625,149,137,146,140,572
"GoldenStatueModel","GoldenStatueModel_simpL2_qp9_qt8_decompJPEG_1024x1024_Q75",0.674418604651163,40,29,51,32,152
"skiboot_BakedUV","skiboot_BakedUV_simpL7_qp7_qt6_decompJPEG_712x712_Q75",0.97093023255814,90,71,102,102,365
"skiboot_BakedUV","skiboot_BakedUV_simpL1_qp8_qt9_decompJPEG_512x512_Q50",0.655555555555555,90,71,102,102,365
"yourMesh","yourMesh_simpL5_qp7_qt9_decompJPEG_512x512_Q10",0.80952380952381,89,69,94,89,341
"yourMesh","yourMesh_simpL3_qp9_qt8_decompJPEG_1024x1024_Q10",0.395348837209302,89,69,94,89,341
"GoldenStatueModel","GoldenStatueModel_simpL6_qp11_qt6_decompJPEG_512x512_Q50",0.27840909090909,40,29,51,32,152
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL2_qp11_qt6_decompJPEG_1024x1024_Q50",0.698863636363637,70,40,63,37,210
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL9_qp11_qt6_decompJPEG_1024x1024_Q10",0.93452380952381,32,24,37,9,102
"Streblognathus","Streblognathus_simpL8_qp7_qt6_decompJPEG_512x512_Q25",0.976744186046512,17,13,9,17,56
"skiboot_BakedUV","skiboot_BakedUV_simpL3_qp9_qt6_decompJPEG_1440x1440_Q25",0.833333333333332,90,71,102,102,365
"yourMesh","yourMesh_simpL4_qp11_qt8_decompJPEG_712x712_Q90",0.27840909090909,89,69,94,89,341
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL4_qp11_qt7_decompJPEG_1024x1024_Q50",0.857954545454545,32,24,37,9,102
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL2_qp11_qt6_decompJPEG_2048x2048_Q25",0.75625,70,40,63,37,210
"AsparnLoewe_C","AsparnLoewe_C_simpL4_qp10_qt10_decompJPEG_512x512_Q25",0.453488372093023,149,137,146,140,572
"Graphosoma","Graphosoma_simpL9_qp11_qt6_decompJPEG_1440x1440_Q75",0.402439024390245,35,34,41,33,143
"skiboot_BakedUV","skiboot_BakedUV_simpL8_qp10_qt8_decompJPEG_512x512_Q75",0.511904761904763,90,71,102,102,365
"Streblognathus","Streblognathus_simpL7_qp8_qt7_decompJPEG_2048x2048_Q50",0.726190476190475,17,13,9,17,56
"yourMesh","yourMesh_simpL10_qp7_qt7_decompJPEG_2048x2048_Q75",0.392857142857142,89,69,94,89,341
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL1_qp10_qt8_decompJPEG_512x512_Q75",0.59659090909091,32,24,37,9,102
"Streblognathus","Streblognathus_simpL3_qp7_qt6_decompJPEG_2048x2048_Q50",0.964285714285715,17,13,9,17,56
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL6_qp9_qt8_decompJPEG_512x512_Q50",0.732558139534882,32,24,37,9,102
"Streblognathus","Streblognathus_simpL8_qp7_qt7_decompJPEG_1024x1024_Q25",0.926136363636362,17,13,9,17,56
"JaneAnne_WithBase","JaneAnne_WithBase_simpL3_qp10_qt7_decompJPEG_512x512_Q90",0.773255813953488,51,37,37,41,166
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL6_qp11_qt7_decompJPEG_512x512_Q90",0.827777777777778,32,24,37,9,102
"diez_BakedUV","diez_BakedUV_simpL9_qp8_qt10_decompJPEG_2048x2048_Q10",0.523255813953488,73,50,54,52,229
"Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096","Orbiter_Space_Shuttle_OV-103_Discovery-150k-4096_simpL7_qp11_qt8_decompJPEG_512x512_Q25",0.732954545454545,32,24,37,9,102
"Graphosoma","Graphosoma_simpL9_qp10_qt8_decompJPEG_1440x1440_Q75",0.142857142857143,35,34,41,33,143
"yourMesh","yourMesh_simpL1_qp8_qt9_decompJPEG_712x712_Q50",0.517045454545455,89,69,94,89,341
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp8_qt6_decompJPEG_2048x2048_Q50",0.880681818181817,51,37,37,41,166
"JaneAnne_WithBase","JaneAnne_WithBase_simpL2_qp10_qt9_decompJPEG_2048x2048_Q50",0.585227272727272,51,37,37,41,166
"skiboot_BakedUV","skiboot_BakedUV_simpL1_qp8_qt6_decompJPEG_1440x1440_Q25",0.930232558139535,90,71,102,102,365
"yourMesh","yourMesh_simpL10_qp7_qt8_decompJPEG_1024x1024_Q25",0.452380952380953,89,69,94,89,341
"AsparnLoewe_C","AsparnLoewe_C_simpL9_qp9_qt10_decompJPEG_512x512_Q75",0.416666666666668,149,137,146,140,572
"yourMesh","yourMesh_simpL10_qp7_qt7_decompJPEG_712x712_Q50",0.476744186046512,89,69,94,89,341
"GeorgeWashington_BakedUV","GeorgeWashington_BakedUV_simpL6_qp9_qt10_decompJPEG_512x512_Q10",0.539772727272728,70,40,63,37,210
"yourMesh","yourMesh_simpL1_qp10_qt8_decompJPEG_512x512_Q50",0.267441860465118,89,69,94,89,341
"skiboot_BakedUV","skiboot_BakedUV_simpL4_qp11_qt6_decompJPEG_1024x1024_Q90",0.77840909090909,90,71,102,102,365
"yourMesh","yourMesh_simpL6_qp7_qt9_decompJPEG_1024x1024_Q10",0.720238095238095,89,69,94,89,341
"GoldenStatueModel","GoldenStatueModel_simpL9_qp7_qt6_decompJPEG_1024x1024_Q50",0.976190476190475,40,29,51,32,152
"Streblognathus","Streblognathus_simpL2_qp7_qt9_decompJPEG_1440x1440_Q10",0.988372093023255,17,13,9,17,56
"GoldenStatueModel","GoldenStatueModel_simpL2_qp9_qt6_decompJPEG_1024x1024_Q25",0.732142857142858,40,29,51,32,152
"Boiler","Boiler_simpL10_qp9_qt6_decompJPEG_712x712_Q25",0.772727272727272,51,51,57,51,210
"AsparnLoewe_C","AsparnLoewe_C_simpL5_qp11_qt7_decompJPEG_1440x1440_Q50",0.65909090909091,149,137,146,140,572
"JaneAnne_WithBase","JaneAnne_WithBase_simpL1_qp11_qt7_decompJPEG_512x512_Q25",0.715116279069767,51,37,37,41,166
"JaneAnne_WithBase","JaneAnne_WithBase_simpL1_qp8_qt9_decompJPEG_512x512_Q25",0.75,51,37,37,41,166
"skiboot_BakedUV","skiboot_BakedUV_simpL8_qp10_qt10_decompJPEG_2048x2048_Q75",0.267441860465118,90,71,102,102,365
"JaneAnne_WithBase","JaneAnne_WithBase_simpL9_qp11_qt6_decompJPEG_1024x1024_Q50",0.795454545454545,51,37,37,41,166
